1,-1,155,310,90,44,1,-1,-1,-1
1,-1,193,247,45,21,1,-1,-1,-1
1,-1,634,264,35,17,1,-1,-1,-1
1,-1,1042,240,37,19,1,-1,-1,-1
1,-1,1082,393,68,34,1,-1,-1,-1
2,-1,155,310,90,44,1,-1,-1,-1
2,-1,193,247,45,21,1,-1,-1,-1
2,-1,635,264,35,17,1,-1,-1,-1
2,-1,1042,240,37,19,1,-1,-1,-1
2,-1,1083,393,68,34,1,-1,-1,-1
3,-1,156,310,90,44,1,-1,-1,-1
3,-1,194,246,45,21,1,-1,-1,-1
3,-1,635,263,35,17,1,-1,-1,-1
3,-1,1043,239,37,19,1,-1,-1,-1
3,-1,1083,393,68,34,1,-1,-1,-1
4,-1,156,310,90,44,1,-1,-1,-1
4,-1,196,246,45,21,1,-1,-1,-1
4,-1,636,263,35,17,1,-1,-1,-1
4,-1,1044,239,37,19,1,-1,-1,-1
4,-1,1084,392,68,34,1,-1,-1,-1
5,-1,157,310,90,44,1,-1,-1,-1
5,-1,196,246,45,21,1,-1,-1,-1
5,-1,637,263,35,17,1,-1,-1,-1
5,-1,1045,239,37,19,1,-1,-1,-1
5,-1,1085,392,68,34,1,-1,-1,-1
6,-1,157,309,90,44,1,-1,-1,-1
6,-1,197,246,45,21,1,-1,-1,-1
6,-1,638,260,47,20,1,-1,-1,-1
6,-1,1046,239,37,19,1,-1,-1,-1
6,-1,1086,392,68,34,1,-1,-1,-1
7,-1,158,309,90,44,1,-1,-1,-1
7,-1,198,246,45,21,1,-1,-1,-1
7,-1,639,260,47,20,1,-1,-1,-1
7,-1,1046,239,37,19,1,-1,-1,-1
7,-1,1087,392,68,34,1,-1,-1,-1
8,-1,157,309,89,43,1,-1,-1,-1
8,-1,202,242,45,21,1,-1,-1,-1
8,-1,644,259,41,19,1,-1,-1,-1
8,-1,1047,233,38,20,1,-1,-1,-1
8,-1,1088,392,68,34,1,-1,-1,-1
9,-1,158,309,89,43,1,-1,-1,-1
9,-1,203,242,45,21,1,-1,-1,-1
9,-1,645,259,41,19,1,-1,-1,-1
9,-1,1048,233,38,20,1,-1,-1,-1
9,-1,1089,391,68,34,1,-1,-1,-1
10,-1,158,309,89,43,1,-1,-1,-1
10,-1,203,241,45,21,1,-1,-1,-1
10,-1,644,256,41,19,1,-1,-1,-1
10,-1,1046,231,38,20,1,-1,-1,-1
10,-1,1089,391,68,34,1,-1,-1,-1
11,-1,158,309,89,43,1,-1,-1,-1
11,-1,204,241,45,21,1,-1,-1,-1
11,-1,645,256,41,19,1,-1,-1,-1
11,-1,1047,231,38,20,1,-1,-1,-1
11,-1,1090,391,68,34,1,-1,-1,-1
12,-1,159,309,89,43,1,-1,-1,-1
12,-1,203,234,45,21,1,-1,-1,-1
12,-1,646,255,41,19,1,-1,-1,-1
12,-1,1048,230,38,20,1,-1,-1,-1
12,-1,1092,391,68,34,1,-1,-1,-1
13,-1,159,309,89,43,1,-1,-1,-1
13,-1,204,234,44,21,1,-1,-1,-1
13,-1,644,249,42,21,1,-1,-1,-1
13,-1,1051,227,38,20,1,-1,-1,-1
13,-1,1092,391,68,34,1,-1,-1,-1
14,-1,160,309,89,43,1,-1,-1,-1
14,-1,205,233,44,20,1,-1,-1,-1
14,-1,645,249,42,21,1,-1,-1,-1
14,-1,1051,227,38,20,1,-1,-1,-1
14,-1,1093,391,68,34,1,-1,-1,-1
15,-1,160,309,89,43,1,-1,-1,-1
15,-1,205,231,44,21,1,-1,-1,-1
15,-1,645,249,42,21,1,-1,-1,-1
15,-1,1052,226,38,20,1,-1,-1,-1
15,-1,1094,391,68,34,1,-1,-1,-1
16,-1,157,310,89,43,1,-1,-1,-1
16,-1,206,231,44,21,1,-1,-1,-1
16,-1,648,247,41,20,1,-1,-1,-1
16,-1,1053,224,37,20,1,-1,-1,-1
16,-1,1095,391,68,34,1,-1,-1,-1
17,-1,157,310,89,43,1,-1,-1,-1
17,-1,206,230,44,21,1,-1,-1,-1
17,-1,648,247,41,20,1,-1,-1,-1
17,-1,1054,224,37,20,1,-1,-1,-1
17,-1,1095,390,68,34,1,-1,-1,-1
18,-1,157,310,89,43,1,-1,-1,-1
18,-1,207,230,44,21,1,-1,-1,-1
18,-1,649,247,41,20,1,-1,-1,-1
18,-1,1054,223,37,20,1,-1,-1,-1
18,-1,1096,391,68,34,1,-1,-1,-1
19,-1,158,310,89,43,1,-1,-1,-1
19,-1,207,230,45,21,1,-1,-1,-1
19,-1,649,247,41,20,1,-1,-1,-1
19,-1,1054,222,37,20,1,-1,-1,-1
19,-1,1096,391,68,34,1,-1,-1,-1
20,-1,158,311,89,43,1,-1,-1,-1
20,-1,208,227,44,25,1,-1,-1,-1
20,-1,650,244,41,18,1,-1,-1,-1
20,-1,1055,220,37,20,1,-1,-1,-1
20,-1,1097,391,68,34,1,-1,-1,-1
21,-1,159,311,89,43,1,-1,-1,-1
21,-1,208,227,44,25,1,-1,-1,-1
21,-1,650,244,41,18,1,-1,-1,-1
21,-1,1055,220,37,20,1,-1,-1,-1
21,-1,1098,391,68,34,1,-1,-1,-1
22,-1,159,311,89,43,1,-1,-1,-1
22,-1,213,224,45,25,1,-1,-1,-1
22,-1,651,241,41,21,1,-1,-1,-1
22,-1,1056,217,37,20,1,-1,-1,-1
22,-1,1098,391,69,34,1,-1,-1,-1
23,-1,159,311,89,43,1,-1,-1,-1
23,-1,213,224,45,25,1,-1,-1,-1
23,-1,651,241,41,21,1,-1,-1,-1
23,-1,1056,217,37,20,1,-1,-1,-1
