1,-1,198,392,32,24,1,-1,-1,-1
1,-1,207,219,15,13,1,-1,-1,-1
1,-1,208,285,20,15,1,-1,-1,-1
1,-1,380,258,14,14,1,-1,-1,-1
1,-1,419,301,19,17,1,-1,-1,-1
1,-1,544,377,25,22,1,-1,-1,-1
1,-1,550,224,21,16,1,-1,-1,-1
1,-1,672,168,22,17,1,-1,-1,-1
1,-1,710,201,14,13,1,-1,-1,-1
1,-1,796,291,16,18,1,-1,-1,-1
2,-1,201,393,32,24,1,-1,-1,-1
2,-1,206,219,15,13,1,-1,-1,-1
2,-1,209,285,20,15,1,-1,-1,-1
2,-1,380,258,14,14,1,-1,-1,-1
2,-1,420,301,19,17,1,-1,-1,-1
2,-1,547,377,25,22,1,-1,-1,-1
2,-1,549,224,21,16,1,-1,-1,-1
2,-1,672,167,22,17,1,-1,-1,-1
2,-1,709,201,14,13,1,-1,-1,-1
2,-1,795,289,17,19,1,-1,-1,-1
3,-1,204,394,32,24,1,-1,-1,-1
3,-1,205,219,15,13,1,-1,-1,-1
3,-1,210,285,20,15,1,-1,-1,-1
3,-1,380,258,14,14,1,-1,-1,-1
3,-1,421,301,19,17,1,-1,-1,-1
3,-1,549,223,21,16,1,-1,-1,-1
3,-1,550,377,25,22,1,-1,-1,-1
3,-1,672,165,22,17,1,-1,-1,-1
3,-1,708,201,14,13,1,-1,-1,-1
3,-1,795,288,17,19,1,-1,-1,-1
4,-1,205,219,15,13,1,-1,-1,-1
4,-1,208,394,32,24,1,-1,-1,-1
4,-1,211,286,20,15,1,-1,-1,-1
4,-1,379,258,14,14,1,-1,-1,-1
4,-1,422,301,19,17,1,-1,-1,-1
4,-1,548,223,21,16,1,-1,-1,-1
4,-1,554,376,25,22,1,-1,-1,-1
4,-1,668,165,22,17,1,-1,-1,-1
4,-1,706,200,14,13,1,-1,-1,-1
4,-1,794,288,17,19,1,-1,-1,-1
5,-1,205,219,15,13,1,-1,-1,-1
5,-1,208,394,32,24,1,-1,-1,-1
5,-1,211,286,20,15,1,-1,-1,-1
5,-1,379,258,14,14,1,-1,-1,-1
5,-1,422,301,19,17,1,-1,-1,-1
5,-1,548,223,21,16,1,-1,-1,-1
5,-1,554,376,25,22,1,-1,-1,-1
5,-1,668,165,22,17,1,-1,-1,-1
5,-1,706,200,14,13,1,-1,-1,-1
5,-1,794,288,17,19,1,-1,-1,-1
6,-1,204,219,15,13,1,-1,-1,-1
6,-1,211,286,20,15,1,-1,-1,-1
