1,-1,204.0,301.0,31.0,19.0,1.000000
1,-1,281.0,306.0,36.0,20.0,1.000000
1,-1,405.0,294.0,22.0,14.0,1.000000
1,-1,441.0,298.0,24.0,14.0,1.000000
1,-1,460.0,303.0,23.0,12.0,1.000000
1,-1,478.0,307.0,31.0,17.0,1.000000
1,-1,585.0,297.0,26.0,13.0,1.000000
2,-1,204.0,301.0,31.0,19.0,1.000000
2,-1,281.0,306.0,36.0,20.0,1.000000
2,-1,405.0,293.0,22.0,14.0,1.000000
2,-1,441.0,298.0,24.0,14.0,1.000000
2,-1,460.0,303.0,23.0,12.0,1.000000
2,-1,478.0,307.0,31.0,17.0,1.000000
2,-1,585.0,297.0,26.0,13.0,1.000000
3,-1,204.0,301.0,31.0,19.0,1.000000
3,-1,281.0,306.0,36.0,20.0,1.000000
3,-1,405.0,294.0,22.0,14.0,1.000000
3,-1,441.0,298.0,24.0,14.0,1.000000
3,-1,460.0,303.0,23.0,12.0,1.000000
3,-1,478.0,307.0,31.0,17.0,1.000000
3,-1,585.0,297.0,26.0,13.0,1.000000
4,-1,204.0,301.0,31.0,19.0,1.000000
4,-1,281.0,306.0,36.0,20.0,1.000000
4,-1,405.0,294.0,22.0,14.0,1.000000
4,-1,441.0,298.0,24.0,14.0,1.000000
4,-1,460.0,303.0,23.0,12.0,1.000000
4,-1,478.0,307.0,31.0,17.0,1.000000
4,-1,585.0,297.0,26.0,13.0,1.000000
5,-1,204.0,301.0,31.0,19.0,1.000000
5,-1,281.0,306.0,36.0,20.0,1.000000
5,-1,405.0,294.0,22.0,14.0,1.000000
5,-1,441.0,298.0,24.0,14.0,1.000000
5,-1,460.0,303.0,23.0,12.0,1.000000
5,-1,478.0,307.0,31.0,17.0,1.000000
5,-1,585.0,297.0,26.0,13.0,1.000000
6,-1,204.0,301.0,31.0,19.0,1.000000
6,-1,281.0,306.0,36.0,20.0,1.000000
6,-1,405.0,294.0,22.0,14.0,1.000000
6,-1,441.0,298.0,24.0,14.0,1.000000
6,-1,460.0,303.0,23.0,12.0,1.000000
6,-1,478.0,307.0,31.0,17.0,1.000000
6,-1,585.0,297.0,26.0,13.0,1.000000
7,-1,204.0,301.0,31.0,19.0,1.000000
7,-1,281.0,307.0,36.0,20.0,1.000000
7,-1,405.0,295.0,22.0,14.0,1.000000
7,-1,441.0,299.0,24.0,14.0,1.000000
7,-1,460.0,304.0,23.0,12.0,1.000000
7,-1,478.0,308.0,31.0,17.0,1.000000
7,-1,585.0,298.0,26.0,13.0,1.000000
8,-1,205.0,302.0,31.0,19.0,1.000000
8,-1,281.0,307.0,36.0,20.0,1.000000
8,-1,405.0,295.0,22.0,14.0,1.000000
8,-1,441.0,299.0,24.0,14.0,1.000000
8,-1,460.0,304.0,23.0,12.0,1.000000
8,-1,478.0,308.0,31.0,17.0,1.000000
8,-1,585.0,298.0,26.0,13.0,1.000000
9,-1,205.0,302.0,31.0,19.0,1.000000
9,-1,281.0,308.0,36.0,20.0,1.000000
9,-1,405.0,295.0,22.0,14.0,1.000000
9,-1,441.0,300.0,24.0,14.0,1.000000
9,-1,460.0,305.0,23.0,12.0,1.000000
9,-1,478.0,309.0,31.0,17.0,1.000000
9,-1,585.0,299.0,26.0,13.0,1.000000
10,-1,206.0,300.0,30.0,18.0,1.000000
10,-1,281.0,308.0,36.0,20.0,1.000000
10,-1,405.0,296.0,22.0,14.0,1.000000
10,-1,442.0,300.0,24.0,14.0,1.000000
10,-1,461.0,304.0,23.0,12.0,1.000000
10,-1,478.0,309.0,31.0,17.0,1.000000
10,-1,586.0,298.0,25.0,12.0,1.000000
11,-1,207.0,298.0,30.0,19.0,1.000000
11,-1,282.0,308.0,36.0,20.0,1.000000
11,-1,406.0,295.0,22.0,14.0,1.000000
11,-1,442.0,299.0,24.0,14.0,1.000000
11,-1,461.0,303.0,23.0,12.0,1.000000
11,-1,479.0,309.0,31.0,17.0,1.000000
11,-1,588.0,297.0,24.0,12.0,1.000000
12,-1,208.0,297.0,30.0,18.0,1.000000
12,-1,282.0,307.0,36.0,20.0,1.000000
12,-1,406.0,295.0,22.0,14.0,1.000000
12,-1,442.0,299.0,23.0,14.0,1.000000
12,-1,462.0,301.0,23.0,12.0,1.000000
12,-1,479.0,308.0,31.0,17.0,1.000000
12,-1,588.0,296.0,23.0,12.0,1.000000
13,-1,208.0,296.0,29.0,18.0,1.000000
13,-1,281.0,307.0,36.0,20.0,1.000000
13,-1,405.0,295.0,22.0,14.0,1.000000
13,-1,442.0,298.0,23.0,13.0,1.000000
13,-1,462.0,300.0,23.0,12.0,1.000000
13,-1,479.0,308.0,31.0,17.0,1.000000
13,-1,588.0,294.0,24.0,12.0,1.000000
14,-1,208.0,296.0,29.0,18.0,1.000000
14,-1,281.0,308.0,36.0,20.0,1.000000
14,-1,406.0,295.0,22.0,14.0,1.000000
14,-1,442.0,297.0,24.0,14.0,1.000000
14,-1,462.0,298.0,23.0,12.0,1.000000
14,-1,478.0,308.0,31.0,17.0,1.000000
14,-1,588.0,294.0,24.0,12.0,1.000000
15,-1,208.0,296.0,29.0,18.0,1.000000
15,-1,281.0,308.0,36.0,20.0,1.000000
15,-1,405.0,296.0,22.0,14.0,1.000000
15,-1,442.0,295.0,23.0,14.0,1.000000
15,-1,463.0,295.0,24.0,12.0,1.000000
15,-1,478.0,309.0,31.0,17.0,1.000000
15,-1,588.0,288.0,23.0,16.0,1.000000
16,-1,211.0,290.0,28.0,17.0,1.000000
16,-1,281.0,308.0,36.0,20.0,1.000000
16,-1,405.0,295.0,22.0,14.0,1.000000
16,-1,443.0,294.0,23.0,13.0,1.000000
16,-1,463.0,293.0,24.0,12.0,1.000000
16,-1,478.0,308.0,31.0,17.0,1.000000
16,-1,588.0,287.0,23.0,16.0,1.000000
17,-1,210.0,289.0,30.0,18.0,1.000000
