1,-1,75.0,495.0,63.0,41.0,1.000000
1,-1,879.0,520.0,63.0,38.0,1.000000
1,-1,909.0,468.0,47.0,30.0,1.000000
1,-1,1776.0,337.0,93.0,46.0,1.000000
2,-1,78.0,495.0,62.0,41.0,1.000000
2,-1,880.0,520.0,64.0,39.0,1.000000
2,-1,909.0,467.0,51.0,33.0,1.000000
2,-1,1769.0,336.0,93.0,46.0,1.000000
3,-1,80.0,496.0,62.0,40.0,1.000000
3,-1,881.0,520.0,63.0,38.0,1.000000
3,-1,923.0,467.0,47.0,30.0,1.000000
3,-1,1764.0,336.0,92.0,46.0,1.000000
4,-1,81.0,496.0,62.0,40.0,1.000000
4,-1,882.0,520.0,63.0,38.0,1.000000
4,-1,927.0,467.0,47.0,30.0,1.000000
4,-1,1758.0,336.0,92.0,46.0,1.000000
5,-1,83.0,497.0,62.0,40.0,1.000000
5,-1,883.0,520.0,63.0,38.0,1.000000
5,-1,932.0,467.0,47.0,30.0,1.000000
5,-1,1752.0,335.0,93.0,46.0,1.000000
6,-1,86.0,497.0,62.0,40.0,1.000000
6,-1,884.0,520.0,63.0,38.0,1.000000
6,-1,939.0,468.0,45.0,29.0,1.000000
6,-1,1743.0,334.0,93.0,46.0,1.000000
7,-1,90.0,498.0,62.0,40.0,1.000000
7,-1,885.0,520.0,62.0,37.0,1.000000
7,-1,948.0,468.0,45.0,29.0,1.000000
7,-1,1732.0,334.0,93.0,46.0,1.000000
8,-1,91.0,498.0,62.0,40.0,1.000000
8,-1,885.0,520.0,62.0,38.0,1.000000
8,-1,952.0,468.0,45.0,29.0,1.000000
8,-1,1725.0,333.0,94.0,46.0,1.000000
9,-1,92.0,498.0,62.0,40.0,1.000000
9,-1,885.0,520.0,62.0,38.0,1.000000
9,-1,953.0,468.0,45.0,29.0,1.000000
9,-1,1722.0,333.0,93.0,46.0,1.000000
10,-1,95.0,498.0,61.0,40.0,1.000000
10,-1,885.0,521.0,63.0,38.0,1.000000
10,-1,958.0,469.0,44.0,28.0,1.000000
10,-1,1716.0,332.0,94.0,46.0,1.000000
11,-1,100.0,499.0,60.0,39.0,1.000000
11,-1,884.0,520.0,64.0,39.0,1.000000
11,-1,967.0,470.0,42.0,27.0,1.000000
11,-1,1704.0,332.0,94.0,46.0,1.000000
12,-1,102.0,499.0,61.0,39.0,1.000000
12,-1,885.0,521.0,63.0,38.0,1.000000
12,-1,971.0,470.0,42.0,27.0,1.000000
12,-1,1697.0,330.0,97.0,48.0,1.000000
13,-1,104.0,499.0,61.0,39.0,1.000000
13,-1,885.0,521.0,63.0,38.0,1.000000
13,-1,976.0,471.0,39.0,25.0,1.000000
13,-1,1689.0,329.0,103.0,51.0,1.000000
14,-1,106.0,499.0,61.0,39.0,1.000000
14,-1,884.0,520.0,63.0,38.0,1.000000
14,-1,980.0,472.0,36.0,23.0,1.000000
14,-1,1680.0,327.0,111.0,55.0,1.000000
15,-1,108.0,499.0,61.0,39.0,1.000000
15,-1,883.0,520.0,64.0,38.0,1.000000
15,-1,984.0,472.0,43.0,34.0,1.000000
15,-1,1669.0,324.0,120.0,59.0,1.000000
16,-1,111.0,499.0,60.0,39.0,1.000000
16,-1,882.0,520.0,64.0,38.0,1.000000
16,-1,989.0,472.0,43.0,34.0,1.000000
16,-1,1669.0,324.0,120.0,59.0,1.000000
17,-1,113.0,499.0,60.0,39.0,1.000000
17,-1,882.0,520.0,64.0,39.0,1.000000
17,-1,993.0,473.0,43.0,34.0,1.000000
17,-1,1669.0,324.0,120.0,59.0,1.000000
18,-1,115.0,499.0,59.0,38.0,1.000000
18,-1,881.0,520.0,64.0,39.0,1.000000
18,-1,994.0,472.0,43.0,34.0,1.000000
18,-1,1669.0,324.0,120.0,59.0,1.000000
19,-1,116.0,499.0,60.0,38.0,1.000000
19,-1,881.0,520.0,63.0,38.0,1.000000
19,-1,994.0,467.0,50.0,40.0,1.000000
19,-1,1653.0,319.0,88.0,54.0,1.000000
20,-1,119.0,499.0,59.0,38.0,1.000000
20,-1,880.0,520.0,64.0,38.0,1.000000
20,-1,994.0,467.0,50.0,40.0,1.000000
20,-1,1642.0,318.0,89.0,54.0,1.000000
21,-1,121.0,498.0,59.0,38.0,1.000000
21,-1,879.0,520.0,64.0,38.0,1.000000
21,-1,1008.0,468.0,50.0,40.0,1.000000
21,-1,1634.0,317.0,90.0,55.0,1.000000
22,-1,123.0,498.0,59.0,38.0,1.000000
22,-1,878.0,520.0,64.0,39.0,1.000000
22,-1,1008.0,468.0,50.0,40.0,1.000000
22,-1,1634.0,318.0,90.0,55.0,1.000000
23,-1,126.0,497.0,58.0,37.0,1.000000
23,-1,877.0,520.0,63.0,38.0,1.000000
23,-1,1015.0,465.0,50.0,40.0,1.000000
23,-1,1619.0,316.0,89.0,55.0,1.000000
24,-1,131.0,496.0,58.0,37.0,1.000000
24,-1,874.0,520.0,64.0,39.0,1.000000
24,-1,1025.0,465.0,52.0,41.0,1.000000
24,-1,1598.0,317.0,89.0,55.0,1.000000
25,-1,133.0,496.0,58.0,37.0,1.000000
25,-1,873.0,520.0,64.0,39.0,1.000000
25,-1,1030.0,464.0,53.0,42.0,1.000000
25,-1,1598.0,317.0,89.0,55.0,1.000000
26,-1,136.0,496.0,58.0,37.0,1.000000
26,-1,872.0,520.0,63.0,38.0,1.000000
26,-1,1037.0,467.0,53.0,43.0,1.000000
