1,-1,75,495,63,41,1,-1,-1,-1
1,-1,879,520,63,38,1,-1,-1,-1
1,-1,909,468,47,30,1,-1,-1,-1
1,-1,1776,337,93,46,1,-1,-1,-1
2,-1,78,495,62,41,1,-1,-1,-1
2,-1,880,520,64,39,1,-1,-1,-1
2,-1,909,467,51,33,1,-1,-1,-1
2,-1,1769,336,93,46,1,-1,-1,-1
3,-1,80,496,62,40,1,-1,-1,-1
3,-1,881,520,63,38,1,-1,-1,-1
3,-1,923,467,47,30,1,-1,-1,-1
3,-1,1764,336,92,46,1,-1,-1,-1
4,-1,81,496,62,40,1,-1,-1,-1
4,-1,882,520,63,38,1,-1,-1,-1
4,-1,927,467,47,30,1,-1,-1,-1
4,-1,1758,336,92,46,1,-1,-1,-1
5,-1,83,497,62,40,1,-1,-1,-1
5,-1,883,520,63,38,1,-1,-1,-1
5,-1,932,467,47,30,1,-1,-1,-1
5,-1,1752,335,93,46,1,-1,-1,-1
6,-1,86,497,62,40,1,-1,-1,-1
6,-1,884,520,63,38,1,-1,-1,-1
6,-1,939,468,45,29,1,-1,-1,-1
6,-1,1743,334,93,46,1,-1,-1,-1
7,-1,90,498,62,40,1,-1,-1,-1
7,-1,885,520,62,37,1,-1,-1,-1
7,-1,948,468,45,29,1,-1,-1,-1
7,-1,1732,334,93,46,1,-1,-1,-1
8,-1,91,498,62,40,1,-1,-1,-1
8,-1,885,520,62,38,1,-1,-1,-1
8,-1,952,468,45,29,1,-1,-1,-1
8,-1,1725,333,94,46,1,-1,-1,-1
9,-1,92,498,62,40,1,-1,-1,-1
9,-1,885,520,62,38,1,-1,-1,-1
9,-1,953,468,45,29,1,-1,-1,-1
9,-1,1722,333,93,46,1,-1,-1,-1
10,-1,95,498,61,40,1,-1,-1,-1
10,-1,885,521,63,38,1,-1,-1,-1
10,-1,958,469,44,28,1,-1,-1,-1
10,-1,1716,332,94,46,1,-1,-1,-1
11,-1,100,499,60,39,1,-1,-1,-1
11,-1,884,520,64,39,1,-1,-1,-1
11,-1,967,470,42,27,1,-1,-1,-1
11,-1,1704,332,94,46,1,-1,-1,-1
12,-1,102,499,61,39,1,-1,-1,-1
12,-1,885,521,63,38,1,-1,-1,-1
12,-1,971,470,42,27,1,-1,-1,-1
12,-1,1697,330,97,48,1,-1,-1,-1
13,-1,104,499,61,39,1,-1,-1,-1
13,-1,885,521,63,38,1,-1,-1,-1
13,-1,976,471,39,25,1,-1,-1,-1
13,-1,1689,329,103,51,1,-1,-1,-1
14,-1,106,499,61,39,1,-1,-1,-1
14,-1,884,520,63,38,1,-1,-1,-1
14,-1,980,472,36,23,1,-1,-1,-1
14,-1,1680,327,111,55,1,-1,-1,-1
15,-1,108,499,61,39,1,-1,-1,-1
15,-1,883,520,64,38,1,-1,-1,-1
15,-1,984,472,43,34,1,-1,-1,-1
15,-1,1669,324,120,59,1,-1,-1,-1
16,-1,111,499,60,39,1,-1,-1,-1
16,-1,882,520,64,38,1,-1,-1,-1
16,-1,989,472,43,34,1,-1,-1,-1
16,-1,1669,324,120,59,1,-1,-1,-1
17,-1,113,499,60,39,1,-1,-1,-1
17,-1,882,520,64,39,1,-1,-1,-1
17,-1,993,473,43,34,1,-1,-1,-1
17,-1,1669,324,120,59,1,-1,-1,-1
18,-1,115,499,59,38,1,-1,-1,-1
18,-1,881,520,64,39,1,-1,-1,-1
18,-1,994,472,43,34,1,-1,-1,-1
18,-1,1669,324,120,59,1,-1,-1,-1
19,-1,116,499,60,38,1,-1,-1,-1
19,-1,881,520,63,38,1,-1,-1,-1
19,-1,994,467,50,40,1,-1,-1,-1
19,-1,1653,319,88,54,1,-1,-1,-1
20,-1,119,499,59,38,1,-1,-1,-1
20,-1,880,520,64,38,1,-1,-1,-1
20,-1,994,467,50,40,1,-1,-1,-1
20,-1,1642,318,89,54,1,-1,-1,-1
21,-1,121,498,59,38,1,-1,-1,-1
21,-1,879,520,64,38,1,-1,-1,-1
21,-1,1008,468,50,40,1,-1,-1,-1
21,-1,1634,317,90,55,1,-1,-1,-1
22,-1,123,498,59,38,1,-1,-1,-1
22,-1,878,520,64,39,1,-1,-1,-1
22,-1,1008,468,50,40,1,-1,-1,-1
22,-1,1634,318,90,55,1,-1,-1,-1
23,-1,126,497,58,37,1,-1,-1,-1
23,-1,877,520,63,38,1,-1,-1,-1
23,-1,1015,465,50,40,1,-1,-1,-1
23,-1,1619,316,89,55,1,-1,-1,-1
24,-1,131,496,58,37,1,-1,-1,-1
24,-1,874,520,64,39,1,-1,-1,-1
