1,-1,231.0,216.0,41.0,21.0,1.000000
1,-1,413.0,180.0,29.0,19.0,1.000000
1,-1,652.0,264.0,35.0,24.0,1.000000
1,-1,699.0,171.0,26.0,21.0,1.000000
2,-1,228.0,216.0,41.0,21.0,1.000000
2,-1,409.0,182.0,30.0,19.0,1.000000
2,-1,648.0,266.0,35.0,24.0,1.000000
2,-1,696.0,173.0,26.0,21.0,1.000000
3,-1,225.0,216.0,41.0,21.0,1.000000
3,-1,410.0,182.0,29.0,19.0,1.000000
3,-1,646.0,269.0,34.0,24.0,1.000000
3,-1,693.0,175.0,26.0,21.0,1.000000
4,-1,223.0,218.0,39.0,20.0,1.000000
4,-1,406.0,184.0,29.0,19.0,1.000000
4,-1,643.0,272.0,33.0,23.0,1.000000
4,-1,691.0,172.0,25.0,20.0,1.000000
5,-1,221.0,217.0,39.0,20.0,1.000000
5,-1,404.0,185.0,30.0,20.0,1.000000
5,-1,640.0,273.0,33.0,23.0,1.000000
5,-1,689.0,172.0,25.0,20.0,1.000000
6,-1,221.0,210.0,39.0,27.0,1.000000
6,-1,404.0,176.0,29.0,19.0,1.000000
6,-1,637.0,271.0,33.0,23.0,1.000000
6,-1,691.0,167.0,24.0,19.0,1.000000
7,-1,220.0,207.0,40.0,28.0,1.000000
7,-1,403.0,173.0,29.0,19.0,1.000000
7,-1,637.0,269.0,31.0,21.0,1.000000
7,-1,688.0,159.0,30.0,25.0,1.000000
8,-1,219.0,201.0,39.0,27.0,1.000000
8,-1,402.0,169.0,29.0,19.0,1.000000
8,-1,636.0,265.0,31.0,21.0,1.000000
8,-1,687.0,156.0,30.0,25.0,1.000000
9,-1,218.0,198.0,39.0,27.0,1.000000
9,-1,401.0,163.0,29.0,19.0,1.000000
9,-1,634.0,260.0,31.0,21.0,1.000000
9,-1,686.0,152.0,30.0,25.0,1.000000
10,-1,214.0,186.0,38.0,27.0,1.000000
10,-1,400.0,159.0,29.0,19.0,1.000000
10,-1,631.0,250.0,31.0,25.0,1.000000
10,-1,685.0,146.0,30.0,25.0,1.000000
11,-1,205.0,173.0,37.0,26.0,1.000000
11,-1,392.0,147.0,29.0,19.0,1.000000
11,-1,620.0,239.0,31.0,25.0,1.000000
11,-1,677.0,140.0,30.0,25.0,1.000000
12,-1,199.0,165.0,38.0,27.0,1.000000
12,-1,387.0,141.0,29.0,19.0,1.000000
12,-1,615.0,234.0,30.0,25.0,1.000000
12,-1,672.0,137.0,30.0,25.0,1.000000
13,-1,194.0,160.0,38.0,27.0,1.000000
13,-1,382.0,135.0,29.0,19.0,1.000000
13,-1,609.0,227.0,31.0,25.0,1.000000
13,-1,674.0,123.0,29.0,24.0,1.000000
14,-1,189.0,151.0,38.0,27.0,1.000000
14,-1,378.0,129.0,29.0,19.0,1.000000
14,-1,604.0,221.0,31.0,25.0,1.000000
14,-1,670.0,119.0,29.0,24.0,1.000000
15,-1,184.0,145.0,38.0,27.0,1.000000
15,-1,374.0,124.0,29.0,19.0,1.000000
15,-1,599.0,216.0,31.0,25.0,1.000000
15,-1,668.0,114.0,29.0,24.0,1.000000
16,-1,174.0,137.0,37.0,26.0,1.000000
16,-1,365.0,119.0,30.0,20.0,1.000000
16,-1,589.0,209.0,31.0,25.0,1.000000
16,-1,657.0,104.0,32.0,26.0,1.000000
17,-1,169.0,136.0,35.0,25.0,1.000000
17,-1,360.0,116.0,31.0,20.0,1.000000
17,-1,584.0,207.0,31.0,25.0,1.000000
17,-1,651.0,104.0,32.0,26.0,1.000000
18,-1,164.0,134.0,36.0,26.0,1.000000
18,-1,356.0,115.0,31.0,20.0,1.000000
18,-1,581.0,205.0,30.0,24.0,1.000000
18,-1,647.0,103.0,32.0,26.0,1.000000
19,-1,162.0,135.0,36.0,26.0,1.000000
19,-1,354.0,118.0,31.0,20.0,1.000000
19,-1,579.0,204.0,30.0,24.0,1.000000
19,-1,645.0,102.0,32.0,26.0,1.000000
20,-1,159.0,133.0,38.0,27.0,1.000000
20,-1,350.0,110.0,31.0,20.0,1.000000
20,-1,578.0,197.0,28.0,23.0,1.000000
20,-1,643.0,95.0,32.0,26.0,1.000000
21,-1,155.0,126.0,38.0,27.0,1.000000
21,-1,348.0,107.0,31.0,20.0,1.000000
21,-1,577.0,189.0,28.0,23.0,1.000000
21,-1,641.0,92.0,32.0,26.0,1.000000
22,-1,155.0,121.0,38.0,27.0,1.000000
22,-1,349.0,106.0,31.0,20.0,1.000000
22,-1,578.0,186.0,27.0,22.0,1.000000
22,-1,645.0,82.0,32.0,26.0,1.000000
23,-1,153.0,115.0,38.0,27.0,1.000000
23,-1,346.0,97.0,32.0,20.0,1.000000
23,-1,577.0,183.0,26.0,22.0,1.000000
23,-1,645.0,82.0,32.0,26.0,1.000000
24,-1,150.0,112.0,38.0,27.0,1.000000
24,-1,345.0,97.0,33.0,20.0,1.000000
24,-1,576.0,184.0,26.0,21.0,1.000000
24,-1,644.0,85.0,31.0,26.0,1.000000
25,-1,153.0,106.0,38.0,27.0,1.000000
25,-1,347.0,94.0,35.0,22.0,1.000000
25,-1,580.0,182.0,26.0,21.0,1.000000
