1,-1,506,707,22,16,1,-1,-1,-1
1,-1,509,620,22,19,1,-1,-1,-1
1,-1,913,672,23,19,1,-1,-1,-1
1,-1,1217,741,18,16,1,-1,-1,-1
1,-1,1577,762,19,17,1,-1,-1,-1
1,-1,1586,542,30,23,1,-1,-1,-1
2,-1,512,621,22,19,1,-1,-1,-1
2,-1,513,708,22,16,1,-1,-1,-1
2,-1,917,672,23,19,1,-1,-1,-1
2,-1,1222,741,17,16,1,-1,-1,-1
2,-1,1584,762,19,17,1,-1,-1,-1
2,-1,1593,542,30,23,1,-1,-1,-1
3,-1,514,621,22,19,1,-1,-1,-1
3,-1,519,708,22,16,1,-1,-1,-1
3,-1,921,672,23,19,1,-1,-1,-1
3,-1,1227,741,18,16,1,-1,-1,-1
3,-1,1591,762,19,17,1,-1,-1,-1
3,-1,1599,542,30,23,1,-1,-1,-1
4,-1,517,621,22,19,1,-1,-1,-1
4,-1,525,708,22,16,1,-1,-1,-1
4,-1,925,673,23,19,1,-1,-1,-1
4,-1,1232,741,18,16,1,-1,-1,-1
4,-1,1598,762,19,17,1,-1,-1,-1
4,-1,1606,542,30,23,1,-1,-1,-1
5,-1,519,622,22,19,1,-1,-1,-1
5,-1,531,708,22,16,1,-1,-1,-1
5,-1,929,674,23,19,1,-1,-1,-1
5,-1,1237,742,18,16,1,-1,-1,-1
5,-1,1605,762,19,17,1,-1,-1,-1
5,-1,1612,542,30,23,1,-1,-1,-1
6,-1,521,623,22,19,1,-1,-1,-1
6,-1,537,709,22,16,1,-1,-1,-1
6,-1,933,674,23,19,1,-1,-1,-1
6,-1,1242,742,18,16,1,-1,-1,-1
6,-1,1612,762,19,17,1,-1,-1,-1
6,-1,1618,542,31,23,1,-1,-1,-1
7,-1,523,624,22,19,1,-1,-1,-1
7,-1,544,710,21,16,1,-1,-1,-1
7,-1,937,674,23,19,1,-1,-1,-1
7,-1,1246,742,18,16,1,-1,-1,-1
7,-1,1619,761,19,17,1,-1,-1,-1
7,-1,1624,541,30,23,1,-1,-1,-1
8,-1,525,625,21,18,1,-1,-1,-1
8,-1,550,710,21,16,1,-1,-1,-1
8,-1,941,674,23,19,1,-1,-1,-1
8,-1,1251,741,18,16,1,-1,-1,-1
8,-1,1625,759,19,17,1,-1,-1,-1
8,-1,1630,540,30,23,1,-1,-1,-1
9,-1,525,626,21,18,1,-1,-1,-1
9,-1,554,711,21,15,1,-1,-1,-1
9,-1,943,675,23,19,1,-1,-1,-1
9,-1,1255,741,18,16,1,-1,-1,-1
9,-1,1631,758,19,17,1,-1,-1,-1
9,-1,1634,539,30,23,1,-1,-1,-1
10,-1,523,628,21,18,1,-1,-1,-1
10,-1,556,712,21,16,1,-1,-1,-1
10,-1,942,675,23,19,1,-1,-1,-1
10,-1,1255,741,18,16,1,-1,-1,-1
10,-1,1632,757,19,17,1,-1,-1,-1
10,-1,1634,539,31,23,1,-1,-1,-1
11,-1,520,629,21,18,1,-1,-1,-1
11,-1,556,713,21,16,1,-1,-1,-1
11,-1,940,676,23,19,1,-1,-1,-1
11,-1,1255,741,18,16,1,-1,-1,-1
11,-1,1634,758,19,17,1,-1,-1,-1
11,-1,1635,539,30,23,1,-1,-1,-1
12,-1,517,630,21,18,1,-1,-1,-1
12,-1,558,714,21,15,1,-1,-1,-1
12,-1,940,677,23,19,1,-1,-1,-1
12,-1,1255,742,18,16,1,-1,-1,-1
12,-1,1634,539,30,23,1,-1,-1,-1
12,-1,1636,758,19,17,1,-1,-1,-1
13,-1,515,632,21,18,1,-1,-1,-1
13,-1,559,715,21,16,1,-1,-1,-1
13,-1,939,678,23,19,1,-1,-1,-1
13,-1,1256,743,18,16,1,-1,-1,-1
13,-1,1634,539,31,24,1,-1,-1,-1
13,-1,1637,758,19,17,1,-1,-1,-1
14,-1,512,633,21,18,1,-1,-1,-1
14,-1,561,716,21,15,1,-1,-1,-1
14,-1,938,679,23,19,1,-1,-1,-1
14,-1,1256,744,18,16,1,-1,-1,-1
14,-1,1635,541,30,23,1,-1,-1,-1
14,-1,1639,758,19,17,1,-1,-1,-1
15,-1,509,634,21,18,1,-1,-1,-1
15,-1,562,716,21,15,1,-1,-1,-1
15,-1,937,679,23,19,1,-1,-1,-1
15,-1,1257,744,18,16,1,-1,-1,-1
15,-1,1635,542,29,22,1,-1,-1,-1
15,-1,1641,758,19,17,1,-1,-1,-1
16,-1,506,634,21,18,1,-1,-1,-1
16,-1,562,716,21,15,1,-1,-1,-1
16,-1,936,679,23,19,1,-1,-1,-1
16,-1,1256,744,18,16,1,-1,-1,-1
16,-1,1634,541,29,23,1,-1,-1,-1
16,-1,1642,758,19,17,1,-1,-1,-1
17,-1,504,635,20,18,1,-1,-1,-1
17,-1,564,717,21,15,1,-1,-1,-1
17,-1,935,680,23,19,1,-1,-1,-1
17,-1,1257,744,18,16,1,-1,-1,-1
17,-1,1632,541,31,24,1,-1,-1,-1
17,-1,1644,758,19,17,1,-1,-1,-1
18,-1,500,636,21,18,1,-1,-1,-1
18,-1,564,717,21,15,1,-1,-1,-1
18,-1,933,680,23,19,1,-1,-1,-1
18,-1,1258,745,18,16,1,-1,-1,-1
18,-1,1631,542,30,23,1,-1,-1,-1
