1,1,595,181,67,41,1,1,1.000000
2,1,593,181,67,41,1,1,1.000000
3,1,592,181,67,41,1,1,1.000000
4,1,588,181,68,41,1,1,1.000000
5,1,581,181,69,42,1,1,1.000000
6,1,581,181,69,42,1,1,1.000000
7,1,570,184,69,42,1,1,1.000000
8,1,555,186,69,42,1,1,1.000000
9,1,541,187,75,41,1,1,1.000000
10,1,529,184,75,41,1,1,1.000000
11,1,523,183,75,41,1,1,1.000000
12,1,509,181,74,41,1,1,1.000000
13,1,500,183,74,41,1,1,1.000000
14,1,489,183,75,41,1,1,1.000000
15,1,482,183,76,42,1,1,1.000000
16,1,471,185,76,42,1,1,1.000000
17,1,462,186,76,42,1,1,1.000000
18,1,453,186,76,42,1,1,1.000000
19,1,444,186,76,42,1,1,1.000000
20,1,437,185,77,43,1,1,1.000000
21,1,430,185,77,43,1,1,1.000000
22,1,424,186,76,42,1,1,1.000000
23,1,419,186,77,42,1,1,1.000000
24,1,415,185,77,43,1,1,1.000000
25,1,413,186,77,43,1,1,1.000000
26,1,412,186,76,42,1,1,1.000000
27,1,413,180,84,46,1,1,1.000000
28,1,413,183,84,47,1,1,1.000000
29,1,418,182,84,47,1,1,1.000000
30,1,418,185,84,47,1,1,1.000000
31,1,413,184,84,47,1,1,1.000000
32,1,415,182,83,47,1,1,1.000000
33,1,420,183,67,47,1,1,1.000000
34,1,411,184,67,47,1,1,1.000000
35,1,397,184,70,49,1,1,1.000000
36,1,385,184,70,49,1,1,1.000000
37,1,372,184,71,50,1,1,1.000000
38,1,356,185,68,47,1,1,1.000000
39,1,342,187,67,47,1,1,1.000000
40,1,322,188,64,45,1,1,1.000000
41,1,302,188,64,45,1,1,1.000000
42,1,281,188,63,44,1,1,1.000000
43,1,257,187,65,45,1,1,1.000000
44,1,234,187,64,44,1,1,1.000000
45,1,217,191,64,44,1,1,1.000000
46,1,193,188,63,44,1,1,1.000000
47,1,175,186,63,44,1,1,1.000000
48,1,150,187,64,45,1,1,1.000000
49,1,132,190,63,45,1,1,1.000000
50,1,102,191,62,45,1,1,1.000000
51,1,82,189,62,45,1,1,1.000000
52,1,66,190,69,46,1,1,1.000000
53,1,44,193,69,46,1,1,1.000000
54,1,29,196,71,40,1,1,1.000000
55,1,5,195,70,40,1,1,1.000000
56,1,-17,195,70,40,1,1,1.000000
57,1,-37,196,68,39,1,1,1.000000
58,1,-39,197,69,39,1,1,1.000000
42,2,839,213,24,28,1,1,1.000000
43,2,807,203,57,41,1,1,1.000000
44,2,790,202,69,41,1,1,1.000000
45,2,767,200,69,41,1,1,1.000000
46,2,751,202,70,41,1,1,1.000000
47,2,735,200,73,43,1,1,1.000000
48,2,713,200,73,43,1,1,1.000000
49,2,697,200,73,43,1,1,1.000000
50,2,675,201,73,43,1,1,1.000000
51,2,658,201,73,43,1,1,1.000000
52,2,637,200,73,43,1,1,1.000000
53,2,618,199,73,43,1,1,1.000000
54,2,602,199,71,42,1,1,1.000000
55,2,584,203,73,39,1,1,1.000000
56,2,560,202,72,38,1,1,1.000000
57,2,537,200,73,38,1,1,1.000000
58,2,513,199,73,39,1,1,1.000000
59,2,485,196,72,39,1,1,1.000000
60,2,470,193,73,39,1,1,1.000000
61,2,450,192,73,39,1,1,1.000000
62,2,428,190,74,39,1,1,1.000000
63,2,402,189,75,39,1,1,1.000000
