1,-1,0.0,245.0,83.0,44.0,1.000000
1,-1,77.0,84.0,573.0,290.0,1.000000
1,-1,113.0,274.0,49.0,22.0,1.000000
1,-1,474.0,285.0,31.0,18.0,1.000000
1,-1,611.0,273.0,46.0,26.0,1.000000
2,-1,0.0,246.0,83.0,43.0,1.000000
2,-1,89.0,84.0,557.0,290.0,1.000000
2,-1,113.0,274.0,46.0,23.0,1.000000
2,-1,474.0,285.0,31.0,18.0,1.000000
2,-1,611.0,273.0,46.0,26.0,1.000000
3,-1,0.0,246.0,93.0,43.0,1.000000
3,-1,113.0,274.0,46.0,23.0,1.000000
3,-1,122.0,83.0,603.0,288.0,1.000000
3,-1,474.0,285.0,31.0,18.0,1.000000
3,-1,611.0,273.0,46.0,26.0,1.000000
4,-1,0.0,246.0,93.0,43.0,1.000000
4,-1,113.0,274.0,46.0,23.0,1.000000
4,-1,122.0,83.0,603.0,288.0,1.000000
4,-1,474.0,285.0,31.0,18.0,1.000000
4,-1,611.0,273.0,46.0,26.0,1.000000
5,-1,0.0,246.0,93.0,43.0,1.000000
5,-1,113.0,274.0,46.0,23.0,1.000000
5,-1,122.0,83.0,649.0,288.0,1.000000
5,-1,474.0,285.0,31.0,18.0,1.000000
5,-1,611.0,273.0,46.0,26.0,1.000000
6,-1,0.0,246.0,87.0,43.0,1.000000
6,-1,76.0,83.0,713.0,288.0,1.000000
6,-1,113.0,274.0,46.0,23.0,1.000000
6,-1,474.0,285.0,31.0,18.0,1.000000
6,-1,611.0,273.0,46.0,26.0,1.000000
7,-1,0.0,246.0,80.0,44.0,1.000000
7,-1,25.0,83.0,747.0,288.0,1.000000
7,-1,113.0,274.0,46.0,23.0,1.000000
7,-1,474.0,285.0,31.0,18.0,1.000000
7,-1,611.0,273.0,46.0,26.0,1.000000
8,-1,0.0,246.0,80.0,44.0,1.000000
8,-1,10.0,83.0,669.0,288.0,1.000000
8,-1,113.0,274.0,46.0,23.0,1.000000
8,-1,474.0,285.0,31.0,18.0,1.000000
8,-1,611.0,273.0,46.0,26.0,1.000000
9,-1,0.0,246.0,80.0,44.0,1.000000
9,-1,10.0,83.0,669.0,288.0,1.000000
9,-1,113.0,274.0,46.0,23.0,1.000000
9,-1,474.0,285.0,31.0,18.0,1.000000
9,-1,611.0,273.0,46.0,26.0,1.000000
10,-1,0.0,246.0,93.0,44.0,1.000000
10,-1,48.0,83.0,600.0,288.0,1.000000
10,-1,113.0,274.0,46.0,23.0,1.000000
10,-1,474.0,285.0,31.0,18.0,1.000000
10,-1,611.0,273.0,46.0,26.0,1.000000
11,-1,0.0,246.0,93.0,44.0,1.000000
11,-1,103.0,83.0,558.0,288.0,1.000000
11,-1,113.0,274.0,46.0,23.0,1.000000
11,-1,474.0,285.0,31.0,18.0,1.000000
11,-1,611.0,273.0,46.0,26.0,1.000000
12,-1,0.0,246.0,85.0,45.0,1.000000
12,-1,113.0,274.0,46.0,23.0,1.000000
12,-1,121.0,83.0,628.0,288.0,1.000000
12,-1,474.0,285.0,31.0,18.0,1.000000
12,-1,611.0,273.0,46.0,26.0,1.000000
13,-1,0.0,246.0,85.0,45.0,1.000000
13,-1,1.0,83.0,748.0,288.0,1.000000
13,-1,113.0,274.0,46.0,23.0,1.000000
13,-1,474.0,285.0,31.0,18.0,1.000000
13,-1,611.0,273.0,46.0,26.0,1.000000
14,-1,0.0,246.0,85.0,45.0,1.000000
14,-1,1.0,83.0,748.0,288.0,1.000000
14,-1,113.0,274.0,46.0,23.0,1.000000
14,-1,474.0,285.0,31.0,18.0,1.000000
14,-1,611.0,273.0,46.0,26.0,1.000000
15,-1,0.0,246.0,85.0,45.0,1.000000
15,-1,1.0,83.0,689.0,288.0,1.000000
15,-1,113.0,274.0,46.0,23.0,1.000000
15,-1,474.0,285.0,31.0,18.0,1.000000
15,-1,611.0,273.0,46.0,26.0,1.000000
16,-1,0.0,246.0,85.0,45.0,1.000000
16,-1,71.0,83.0,576.0,288.0,1.000000
16,-1,113.0,274.0,46.0,23.0,1.000000
16,-1,474.0,285.0,31.0,18.0,1.000000
16,-1,611.0,273.0,46.0,26.0,1.000000
17,-1,0.0,246.0,85.0,45.0,1.000000
17,-1,113.0,274.0,47.0,23.0,1.000000
17,-1,118.0,83.0,562.0,288.0,1.000000
17,-1,474.0,285.0,31.0,18.0,1.000000
17,-1,611.0,273.0,46.0,26.0,1.000000
18,-1,0.0,83.0,777.0,288.0,1.000000
18,-1,0.0,246.0,85.0,45.0,1.000000
18,-1,113.0,274.0,46.0,23.0,1.000000
18,-1,474.0,285.0,31.0,18.0,1.000000
18,-1,611.0,273.0,46.0,26.0,1.000000
19,-1,0.0,83.0,777.0,288.0,1.000000
19,-1,0.0,246.0,85.0,45.0,1.000000
19,-1,113.0,274.0,46.0,23.0,1.000000
19,-1,474.0,285.0,31.0,18.0,1.000000
19,-1,611.0,273.0,46.0,26.0,1.000000
20,-1,0.0,246.0,91.0,45.0,1.000000
20,-1,23.0,83.0,701.0,288.0,1.000000
20,-1,113.0,274.0,46.0,23.0,1.000000
20,-1,474.0,285.0,31.0,18.0,1.000000
20,-1,611.0,273.0,46.0,26.0,1.000000
21,-1,0.0,246.0,91.0,45.0,1.000000
21,-1,98.0,83.0,552.0,288.0,1.000000
21,-1,113.0,275.0,43.0,23.0,1.000000
21,-1,474.0,285.0,31.0,18.0,1.000000
21,-1,611.0,273.0,46.0,26.0,1.000000
22,-1,0.0,246.0,91.0,45.0,1.000000
22,-1,113.0,275.0,43.0,23.0,1.000000
22,-1,123.0,83.0,527.0,288.0,1.000000
22,-1,474.0,285.0,31.0,18.0,1.000000
22,-1,611.0,273.0,46.0,26.0,1.000000
23,-1,0.0,246.0,91.0,45.0,1.000000
23,-1,5.0,83.0,780.0,288.0,1.000000
23,-1,113.0,275.0,43.0,23.0,1.000000
23,-1,471.0,285.0,32.0,18.0,1.000000
23,-1,611.0,273.0,46.0,26.0,1.000000
24,-1,0.0,246.0,91.0,45.0,1.000000
24,-1,5.0,83.0,780.0,288.0,1.000000
24,-1,113.0,275.0,43.0,23.0,1.000000
24,-1,471.0,285.0,32.0,18.0,1.000000
24,-1,611.0,273.0,46.0,26.0,1.000000
25,-1,0.0,246.0,91.0,45.0,1.000000
25,-1,67.0,83.0,676.0,288.0,1.000000
25,-1,113.0,275.0,43.0,23.0,1.000000
25,-1,471.0,285.0,32.0,18.0,1.000000
25,-1,611.0,273.0,46.0,26.0,1.000000
26,-1,0.0,246.0,80.0,45.0,1.000000
