1,1,342,386,16,16,1,1,1.000000
2,1,342,386,16,16,1,1,1.000000
3,1,342,380,16,16,1,1,1.000000
4,1,342,377,16,16,1,1,1.000000
5,1,341,370,17,17,1,1,1.000000
6,1,341,364,17,17,1,1,1.000000
7,1,341,364,17,17,1,1,1.000000
8,1,341,361,17,17,1,1,1.000000
9,1,341,354,18,18,1,1,1.000000
10,1,341,351,18,18,1,1,1.000000
11,1,341,345,17,17,1,1,1.000000
12,1,341,345,17,17,1,1,1.000000
13,1,341,343,17,17,1,1,1.000000
14,1,340,336,17,17,1,1,1.000000
15,1,340,334,17,17,1,1,1.000000
16,1,340,328,17,17,1,1,1.000000
17,1,340,328,17,17,1,1,1.000000
18,1,340,322,17,17,1,1,1.000000
19,1,340,319,17,17,1,1,1.000000
20,1,340,313,17,17,1,1,1.000000
21,1,340,310,17,17,1,1,1.000000
22,1,340,310,17,17,1,1,1.000000
23,1,339,304,17,17,1,1,1.000000
24,1,339,301,17,17,1,1,1.000000
25,1,340,296,16,17,1,1,1.000000
26,1,339,288,19,18,1,1,1.000000
27,1,339,288,19,18,1,1,1.000000
28,1,339,285,19,18,1,1,1.000000
29,1,339,279,19,18,1,1,1.000000
30,1,339,276,19,18,1,1,1.000000
31,1,340,270,19,18,1,1,1.000000
32,1,340,270,19,18,1,1,1.000000
33,1,339,267,19,18,1,1,1.000000
34,1,339,261,19,18,1,1,1.000000
35,1,338,255,20,19,1,1,1.000000
36,1,339,252,20,19,1,1,1.000000
37,1,339,252,20,19,1,1,1.000000
38,1,339,246,20,19,1,1,1.000000
39,1,339,243,20,19,1,1,1.000000
40,1,340,237,20,19,1,1,1.000000
41,1,339,234,20,19,1,1,1.000000
42,1,339,234,20,19,1,1,1.000000
43,1,339,228,21,20,1,1,1.000000
44,1,339,221,21,20,1,1,1.000000
45,1,339,221,21,20,1,1,1.000000
46,1,340,212,21,20,1,1,1.000000
47,1,340,212,21,20,1,1,1.000000
48,1,340,209,22,20,1,1,1.000000
49,1,340,203,22,21,1,1,1.000000
50,1,340,199,22,21,1,1,1.000000
51,1,340,193,21,20,1,1,1.000000
52,1,341,193,21,20,1,1,1.000000
53,1,340,187,22,22,1,1,1.000000
54,1,339,183,22,22,1,1,1.000000
55,1,339,177,22,22,1,1,1.000000
56,1,339,174,22,22,1,1,1.000000
57,1,339,174,22,22,1,1,1.000000
58,1,339,169,21,21,1,1,1.000000
59,1,339,165,22,22,1,1,1.000000
60,1,339,158,22,22,1,1,1.000000
61,1,339,152,21,21,1,1,1.000000
62,1,339,152,21,21,1,1,1.000000
63,1,337,150,21,21,1,1,1.000000
64,1,339,141,21,21,1,1,1.000000
65,1,339,141,21,21,1,1,1.000000
66,1,339,133,21,21,1,1,1.000000
67,1,339,133,21,21,1,1,1.000000
68,1,339,133,21,21,1,1,1.000000
69,1,338,123,21,21,1,1,1.000000
70,1,338,116,21,21,1,1,1.000000
71,1,338,116,21,21,1,1,1.000000
72,1,338,116,21,21,1,1,1.000000
73,1,337,107,21,21,1,1,1.000000
74,1,337,102,21,21,1,1,1.000000
75,1,337,95,21,21,1,1,1.000000
76,1,336,92,21,21,1,1,1.000000
20,2,245,416,18,14,1,1,1.000000
21,2,246,413,17,15,1,1,1.000000
22,2,246,413,17,15,1,1,1.000000
23,2,246,408,17,16,1,1,1.000000
24,2,246,405,17,16,1,1,1.000000
25,2,246,398,17,16,1,1,1.000000
26,2,244,391,18,18,1,1,1.000000
27,2,244,391,18,18,1,1,1.000000
28,2,244,388,18,18,1,1,1.000000
29,2,245,382,18,19,1,1,1.000000
30,2,245,379,18,19,1,1,1.000000
31,2,245,372,18,19,1,1,1.000000
32,2,245,372,18,19,1,1,1.000000
33,2,245,369,18,19,1,1,1.000000
34,2,245,362,18,19,1,1,1.000000
35,2,245,356,18,19,1,1,1.000000
36,2,245,353,18,19,1,1,1.000000
37,2,245,353,18,19,1,1,1.000000
38,2,245,347,18,19,1,1,1.000000
39,2,246,344,18,19,1,1,1.000000
40,2,246,339,18,19,1,1,1.000000
41,2,246,336,18,19,1,1,1.000000
42,2,246,336,18,19,1,1,1.000000
43,2,246,329,19,20,1,1,1.000000
44,2,246,323,18,19,1,1,1.000000
45,2,246,319,18,19,1,1,1.000000
46,2,246,314,18,19,1,1,1.000000
47,2,246,314,18,19,1,1,1.000000
48,2,246,311,18,19,1,1,1.000000
49,2,247,303,18,19,1,1,1.000000
50,2,247,300,18,19,1,1,1.000000
51,2,247,294,18,18,1,1,1.000000
52,2,247,294,18,18,1,1,1.000000
53,2,247,288,18,18,1,1,1.000000
54,2,247,285,18,18,1,1,1.000000
55,2,247,278,18,18,1,1,1.000000
56,2,247,275,18,18,1,1,1.000000
57,2,247,275,18,18,1,1,1.000000
58,2,248,268,18,18,1,1,1.000000
59,2,248,264,18,18,1,1,1.000000
60,2,248,260,18,18,1,1,1.000000
61,2,249,252,18,18,1,1,1.000000
62,2,249,252,18,18,1,1,1.000000
63,2,250,249,18,18,1,1,1.000000
64,2,249,243,18,18,1,1,1.000000
