1,-1,117,145,31,25,1,-1,-1,-1
1,-1,218,67,38,35,1,-1,-1,-1
1,-1,224,187,30,20,1,-1,-1,-1
1,-1,323,143,32,23,1,-1,-1,-1
2,-1,117,146,31,25,1,-1,-1,-1
2,-1,218,68,38,35,1,-1,-1,-1
2,-1,224,188,30,20,1,-1,-1,-1
2,-1,323,144,32,23,1,-1,-1,-1
3,-1,117,147,31,25,1,-1,-1,-1
3,-1,218,69,38,35,1,-1,-1,-1
3,-1,224,189,30,20,1,-1,-1,-1
3,-1,323,145,32,23,1,-1,-1,-1
4,-1,117,148,31,25,1,-1,-1,-1
4,-1,218,70,38,35,1,-1,-1,-1
4,-1,224,189,30,20,1,-1,-1,-1
4,-1,323,146,32,23,1,-1,-1,-1
5,-1,116,149,31,25,1,-1,-1,-1
5,-1,218,71,38,35,1,-1,-1,-1
5,-1,224,190,30,20,1,-1,-1,-1
5,-1,323,147,32,23,1,-1,-1,-1
6,-1,116,149,31,25,1,-1,-1,-1
6,-1,218,72,38,35,1,-1,-1,-1
6,-1,224,191,30,20,1,-1,-1,-1
6,-1,323,147,32,23,1,-1,-1,-1
7,-1,116,150,31,25,1,-1,-1,-1
7,-1,218,73,38,35,1,-1,-1,-1
7,-1,224,191,30,20,1,-1,-1,-1
7,-1,324,148,32,23,1,-1,-1,-1
8,-1,116,151,32,26,1,-1,-1,-1
8,-1,218,74,38,35,1,-1,-1,-1
8,-1,224,192,30,20,1,-1,-1,-1
8,-1,324,149,32,23,1,-1,-1,-1
9,-1,116,151,32,25,1,-1,-1,-1
9,-1,218,74,38,35,1,-1,-1,-1
9,-1,223,192,30,20,1,-1,-1,-1
9,-1,324,149,32,23,1,-1,-1,-1
10,-1,116,151,32,26,1,-1,-1,-1
10,-1,218,74,39,35,1,-1,-1,-1
10,-1,223,192,30,20,1,-1,-1,-1
10,-1,324,150,32,23,1,-1,-1,-1
11,-1,116,152,32,26,1,-1,-1,-1
11,-1,218,75,39,35,1,-1,-1,-1
11,-1,223,192,30,20,1,-1,-1,-1
11,-1,324,150,32,23,1,-1,-1,-1
12,-1,116,152,32,26,1,-1,-1,-1
12,-1,218,75,39,36,1,-1,-1,-1
12,-1,223,193,30,20,1,-1,-1,-1
12,-1,324,151,32,23,1,-1,-1,-1
13,-1,115,152,32,26,1,-1,-1,-1
13,-1,218,76,38,35,1,-1,-1,-1
13,-1,223,193,30,20,1,-1,-1,-1
13,-1,324,151,32,23,1,-1,-1,-1
14,-1,115,153,32,26,1,-1,-1,-1
14,-1,218,76,39,36,1,-1,-1,-1
14,-1,223,192,30,20,1,-1,-1,-1
14,-1,324,151,32,23,1,-1,-1,-1
15,-1,115,153,32,26,1,-1,-1,-1
15,-1,218,76,39,36,1,-1,-1,-1
15,-1,223,193,30,20,1,-1,-1,-1
15,-1,324,151,32,23,1,-1,-1,-1
16,-1,115,153,32,26,1,-1,-1,-1
16,-1,218,77,39,36,1,-1,-1,-1
16,-1,223,193,30,20,1,-1,-1,-1
16,-1,324,152,32,23,1,-1,-1,-1
17,-1,115,153,32,26,1,-1,-1,-1
17,-1,218,77,39,36,1,-1,-1,-1
17,-1,222,193,30,20,1,-1,-1,-1
17,-1,324,152,32,23,1,-1,-1,-1
18,-1,115,153,32,26,1,-1,-1,-1
18,-1,218,77,39,36,1,-1,-1,-1
18,-1,222,193,30,20,1,-1,-1,-1
18,-1,324,152,32,23,1,-1,-1,-1
19,-1,114,154,32,26,1,-1,-1,-1
19,-1,218,78,39,36,1,-1,-1,-1
19,-1,222,193,30,20,1,-1,-1,-1
19,-1,324,153,32,23,1,-1,-1,-1
20,-1,114,154,32,26,1,-1,-1,-1
20,-1,218,78,39,36,1,-1,-1,-1
20,-1,222,193,30,20,1,-1,-1,-1
20,-1,325,153,33,24,1,-1,-1,-1
