1,-1,481.0,419.0,16.0,14.0,1.000000
1,-1,756.0,472.0,14.0,12.0,1.000000
1,-1,819.0,508.0,18.0,15.0,1.000000
1,-1,888.0,315.0,17.0,16.0,1.000000
1,-1,940.0,291.0,23.0,21.0,1.000000
1,-1,962.0,355.0,15.0,15.0,1.000000
1,-1,1016.0,460.0,12.0,13.0,1.000000
1,-1,1115.0,152.0,14.0,14.0,1.000000
1,-1,1151.0,334.0,15.0,14.0,1.000000
1,-1,1151.0,364.0,21.0,18.0,1.000000
1,-1,1261.0,564.0,18.0,21.0,1.000000
2,-1,479.0,419.0,16.0,14.0,1.000000
2,-1,754.0,473.0,14.0,12.0,1.000000
2,-1,819.0,508.0,18.0,15.0,1.000000
2,-1,888.0,315.0,17.0,16.0,1.000000
2,-1,940.0,292.0,23.0,21.0,1.000000
2,-1,961.0,356.0,15.0,15.0,1.000000
2,-1,1015.0,461.0,12.0,13.0,1.000000
2,-1,1115.0,153.0,14.0,14.0,1.000000
2,-1,1150.0,335.0,15.0,14.0,1.000000
2,-1,1150.0,365.0,21.0,18.0,1.000000
2,-1,1259.0,565.0,18.0,21.0,1.000000
3,-1,478.0,420.0,16.0,14.0,1.000000
3,-1,753.0,474.0,14.0,12.0,1.000000
3,-1,818.0,508.0,18.0,15.0,1.000000
3,-1,887.0,317.0,17.0,16.0,1.000000
3,-1,940.0,293.0,23.0,21.0,1.000000
3,-1,961.0,357.0,15.0,15.0,1.000000
3,-1,1015.0,462.0,12.0,13.0,1.000000
3,-1,1114.0,154.0,14.0,14.0,1.000000
3,-1,1150.0,336.0,15.0,14.0,1.000000
3,-1,1150.0,366.0,21.0,18.0,1.000000
3,-1,1258.0,566.0,17.0,20.0,1.000000
4,-1,476.0,420.0,16.0,14.0,1.000000
4,-1,751.0,476.0,13.0,11.0,1.000000
4,-1,818.0,509.0,18.0,15.0,1.000000
4,-1,887.0,318.0,17.0,16.0,1.000000
4,-1,940.0,293.0,23.0,21.0,1.000000
4,-1,960.0,358.0,15.0,15.0,1.000000
4,-1,1014.0,463.0,12.0,13.0,1.000000
4,-1,1114.0,155.0,14.0,14.0,1.000000
4,-1,1149.0,338.0,15.0,14.0,1.000000
4,-1,1149.0,368.0,21.0,18.0,1.000000
4,-1,1255.0,568.0,20.0,19.0,1.000000
5,-1,474.0,420.0,16.0,14.0,1.000000
