1,1,204,301,31,19,1,1,1.000000
2,1,204,301,31,19,1,1,1.000000
3,1,204,301,31,19,1,1,1.000000
4,1,204,301,31,19,1,1,1.000000
5,1,204,301,31,19,1,1,1.000000
6,1,204,301,31,19,1,1,1.000000
7,1,204,301,31,19,1,1,1.000000
8,1,205,302,31,19,1,1,1.000000
9,1,205,302,31,19,1,1,1.000000
10,1,206,300,30,18,1,1,1.000000
11,1,207,298,30,19,1,1,1.000000
12,1,208,297,30,18,1,1,1.000000
13,1,208,296,29,18,1,1,1.000000
14,1,208,296,29,18,1,1,1.000000
15,1,208,296,29,18,1,1,1.000000
16,1,211,290,28,17,1,1,1.000000
17,1,210,289,30,18,1,1,1.000000
18,1,216,286,28,17,1,1,1.000000
19,1,216,285,29,18,1,1,1.000000
20,1,220,280,28,17,1,1,1.000000
21,1,220,279,28,17,1,1,1.000000
22,1,220,280,28,17,1,1,1.000000
23,1,224,277,27,17,1,1,1.000000
24,1,225,276,28,17,1,1,1.000000
25,1,227,271,28,17,1,1,1.000000
26,1,228,271,27,17,1,1,1.000000
27,1,234,267,27,17,1,1,1.000000
28,1,236,266,27,17,1,1,1.000000
29,1,239,264,27,17,1,1,1.000000
30,1,240,258,27,17,1,1,1.000000
31,1,240,258,27,17,1,1,1.000000
32,1,240,255,31,21,1,1,1.000000
33,1,245,252,31,21,1,1,1.000000
34,1,245,252,31,21,1,1,1.000000
35,1,244,247,31,21,1,1,1.000000
36,1,250,245,31,21,1,1,1.000000
37,1,250,245,31,21,1,1,1.000000
38,1,254,241,31,21,1,1,1.000000
39,1,256,237,31,21,1,1,1.000000
40,1,256,237,31,21,1,1,1.000000
41,1,261,234,31,21,1,1,1.000000
42,1,261,234,31,21,1,1,1.000000
43,1,260,230,31,21,1,1,1.000000
44,1,260,230,31,21,1,1,1.000000
45,1,260,230,31,21,1,1,1.000000
46,1,260,231,31,21,1,1,1.000000
47,1,265,226,31,21,1,1,1.000000
48,1,271,223,31,21,1,1,1.000000
49,1,270,221,31,21,1,1,1.000000
50,1,272,217,31,21,1,1,1.000000
51,1,272,217,31,21,1,1,1.000000
52,1,275,214,31,21,1,1,1.000000
53,1,278,210,31,21,1,1,1.000000
54,1,278,210,31,21,1,1,1.000000
55,1,276,202,31,21,1,1,1.000000
56,1,276,201,31,21,1,1,1.000000
57,1,277,198,31,21,1,1,1.000000
58,1,278,194,31,21,1,1,1.000000
59,1,278,194,31,21,1,1,1.000000
60,1,283,187,31,21,1,1,1.000000
61,1,283,187,31,21,1,1,1.000000
62,1,287,185,31,21,1,1,1.000000
63,1,287,185,31,21,1,1,1.000000
64,1,287,185,31,21,1,1,1.000000
65,1,286,183,31,21,1,1,1.000000
66,1,286,178,31,21,1,1,1.000000
67,1,286,178,31,21,1,1,1.000000
68,1,286,178,31,21,1,1,1.000000
69,1,286,172,31,22,1,1,1.000000
70,1,286,171,31,22,1,1,1.000000
71,1,286,171,31,22,1,1,1.000000
72,1,286,171,29,16,1,1,1.000000
73,1,286,169,29,16,1,1,1.000000
74,1,286,167,29,16,1,1,1.000000
75,1,286,164,29,16,1,1,1.000000
76,1,285,163,29,16,1,1,1.000000
77,1,285,162,29,16,1,1,1.000000
78,1,285,160,29,16,1,1,1.000000
79,1,285,159,29,16,1,1,1.000000
80,1,284,157,29,16,1,1,1.000000
81,1,284,155,30,16,1,1,1.000000
82,1,284,154,29,16,1,1,1.000000
83,1,283,147,33,22,1,1,1.000000
84,1,283,146,33,22,1,1,1.000000
1,2,281,306,36,20,1,1,1.000000
2,2,281,306,36,20,1,1,1.000000
3,2,281,306,36,20,1,1,1.000000
4,2,281,306,36,20,1,1,1.000000
5,2,281,306,36,20,1,1,1.000000
6,2,281,306,36,20,1,1,1.000000
7,2,281,307,36,20,1,1,1.000000
8,2,281,307,36,20,1,1,1.000000
9,2,281,308,36,20,1,1,1.000000
10,2,281,308,36,20,1,1,1.000000
11,2,282,308,36,20,1,1,1.000000
12,2,282,307,36,20,1,1,1.000000
13,2,281,307,36,20,1,1,1.000000
14,2,281,308,36,20,1,1,1.000000
15,2,281,308,36,20,1,1,1.000000
16,2,281,308,36,20,1,1,1.000000
17,2,281,308,36,20,1,1,1.000000
18,2,281,308,36,20,1,1,1.000000
19,2,281,309,36,20,1,1,1.000000
20,2,281,309,36,20,1,1,1.000000
21,2,280,309,36,20,1,1,1.000000
22,2,280,309,36,20,1,1,1.000000
23,2,280,310,36,20,1,1,1.000000
24,2,280,310,36,20,1,1,1.000000
25,2,280,310,36,20,1,1,1.000000
26,2,280,310,36,20,1,1,1.000000
27,2,281,310,36,20,1,1,1.000000
28,2,281,310,36,20,1,1,1.000000
29,2,281,310,36,20,1,1,1.000000
30,2,281,310,36,20,1,1,1.000000
31,2,281,310,36,20,1,1,1.000000
32,2,281,310,36,20,1,1,1.000000
33,2,280,310,36,20,1,1,1.000000
34,2,280,310,36,20,1,1,1.000000
35,2,280,311,36,20,1,1,1.000000
36,2,280,311,36,20,1,1,1.000000
37,2,279,311,36,20,1,1,1.000000
38,2,279,311,36,20,1,1,1.000000
39,2,279,311,36,20,1,1,1.000000
40,2,279,311,36,20,1,1,1.000000
41,2,279,311,36,20,1,1,1.000000
42,2,279,311,36,20,1,1,1.000000
43,2,279,312,36,20,1,1,1.000000
44,2,279,312,36,20,1,1,1.000000
45,2,279,312,36,20,1,1,1.000000
46,2,279,312,36,20,1,1,1.000000
47,2,279,313,36,20,1,1,1.000000
48,2,279,313,36,20,1,1,1.000000
49,2,279,313,36,20,1,1,1.000000
50,2,279,312,36,20,1,1,1.000000
51,2,279,313,36,20,1,1,1.000000
52,2,279,312,36,20,1,1,1.000000
53,2,279,312,36,20,1,1,1.000000
54,2,279,311,36,20,1,1,1.000000
55,2,280,311,36,20,1,1,1.000000
56,2,280,310,36,20,1,1,1.000000
57,2,279,310,36,20,1,1,1.000000
58,2,280,310,36,20,1,1,1.000000
59,2,280,310,36,20,1,1,1.000000
60,2,280,310,36,20,1,1,1.000000
61,2,279,310,36,20,1,1,1.000000
62,2,280,310,36,20,1,1,1.000000
63,2,280,310,36,20,1,1,1.000000
64,2,279,310,36,20,1,1,1.000000
65,2,280,310,36,20,1,1,1.000000
66,2,280,310,36,20,1,1,1.000000
67,2,280,310,36,20,1,1,1.000000
68,2,280,310,36,20,1,1,1.000000
69,2,280,310,36,20,1,1,1.000000
70,2,280,310,36,20,1,1,1.000000
71,2,280,310,36,20,1,1,1.000000
72,2,280,309,36,20,1,1,1.000000
73,2,280,309,36,20,1,1,1.000000
74,2,280,309,36,20,1,1,1.000000
75,2,280,309,36,20,1,1,1.000000
76,2,280,310,36,20,1,1,1.000000
77,2,280,310,36,20,1,1,1.000000
78,2,280,310,36,20,1,1,1.000000
79,2,280,310,36,20,1,1,1.000000
80,2,280,311,36,20,1,1,1.000000
81,2,280,311,36,20,1,1,1.000000
82,2,280,311,36,20,1,1,1.000000
83,2,280,312,36,20,1,1,1.000000
84,2,280,312,36,20,1,1,1.000000
1,3,405,294,22,14,1,1,1.000000
2,3,405,293,22,14,1,1,1.000000
3,3,405,294,22,14,1,1,1.000000
4,3,405,294,22,14,1,1,1.000000
5,3,405,294,22,14,1,1,1.000000
6,3,405,294,22,14,1,1,1.000000
7,3,405,295,22,14,1,1,1.000000
8,3,405,295,22,14,1,1,1.000000
9,3,405,295,22,14,1,1,1.000000
10,3,405,296,22,14,1,1,1.000000
11,3,406,295,22,14,1,1,1.000000
12,3,406,295,22,14,1,1,1.000000
13,3,405,295,22,14,1,1,1.000000
14,3,406,295,22,14,1,1,1.000000
15,3,405,296,22,14,1,1,1.000000
16,3,405,295,22,14,1,1,1.000000
17,3,405,295,22,14,1,1,1.000000
18,3,405,296,22,14,1,1,1.000000
19,3,405,296,22,14,1,1,1.000000
20,3,405,296,22,14,1,1,1.000000
21,3,405,296,22,14,1,1,1.000000
22,3,405,296,21,14,1,1,1.000000
23,3,405,295,22,14,1,1,1.000000
24,3,405,293,23,14,1,1,1.000000
25,3,405,291,24,15,1,1,1.000000
26,3,405,291,24,15,1,1,1.000000
27,3,405,291,23,15,1,1,1.000000
28,3,405,292,23,15,1,1,1.000000
29,3,409,286,23,17,1,1,1.000000
30,3,410,285,23,17,1,1,1.000000
