1,-1,204,104,15,12,1,-1,-1,-1
1,-1,274,4,15,12,1,-1,-1,-1
1,-1,289,69,15,14,1,-1,-1,-1
1,-1,337,210,14,13,1,-1,-1,-1
2,-1,-3,155,13,12,1,-1,-1,-1
2,-1,211,105,15,12,1,-1,-1,-1
2,-1,273,6,15,12,1,-1,-1,-1
2,-1,287,70,15,14,1,-1,-1,-1
2,-1,335,212,14,13,1,-1,-1,-1
3,-1,4,156,12,12,1,-1,-1,-1
3,-1,219,106,14,11,1,-1,-1,-1
3,-1,273,7,15,12,1,-1,-1,-1
3,-1,286,71,15,14,1,-1,-1,-1
3,-1,333,214,14,13,1,-1,-1,-1
4,-1,9,156,12,12,1,-1,-1,-1
4,-1,227,106,14,11,1,-1,-1,-1
4,-1,274,8,15,12,1,-1,-1,-1
4,-1,285,71,15,14,1,-1,-1,-1
4,-1,331,215,14,13,1,-1,-1,-1
5,-1,15,155,12,12,1,-1,-1,-1
5,-1,234,106,14,11,1,-1,-1,-1
5,-1,273,9,14,12,1,-1,-1,-1
5,-1,283,71,14,13,1,-1,-1,-1
5,-1,328,216,14,13,1,-1,-1,-1
6,-1,15,155,12,12,1,-1,-1,-1
6,-1,234,106,14,11,1,-1,-1,-1
6,-1,273,9,14,12,1,-1,-1,-1
6,-1,283,71,14,13,1,-1,-1,-1
6,-1,328,216,14,13,1,-1,-1,-1
7,-1,25,155,12,12,1,-1,-1,-1
7,-1,249,107,12,12,1,-1,-1,-1
7,-1,272,11,14,12,1,-1,-1,-1
7,-1,279,71,13,12,1,-1,-1,-1
7,-1,323,219,13,13,1,-1,-1,-1
8,-1,29,154,12,12,1,-1,-1,-1
8,-1,255,107,12,12,1,-1,-1,-1
8,-1,270,12,13,11,1,-1,-1,-1
8,-1,276,71,13,12,1,-1,-1,-1
8,-1,319,220,13,12,1,-1,-1,-1
9,-1,34,153,12,12,1,-1,-1,-1
9,-1,260,107,12,12,1,-1,-1,-1
9,-1,269,13,13,11,1,-1,-1,-1
9,-1,273,71,13,12,1,-1,-1,-1
9,-1,316,221,13,12,1,-1,-1,-1
10,-1,39,154,12,12,1,-1,-1,-1
10,-1,267,108,12,12,1,-1,-1,-1
10,-1,268,15,13,11,1,-1,-1,-1
10,-1,271,72,13,12,1,-1,-1,-1
10,-1,312,222,13,12,1,-1,-1,-1
11,-1,43,154,12,12,1,-1,-1,-1
11,-1,266,17,13,11,1,-1,-1,-1
11,-1,268,72,13,12,1,-1,-1,-1
11,-1,273,109,12,12,1,-1,-1,-1
11,-1,308,224,13,12,1,-1,-1,-1
12,-1,43,154,12,12,1,-1,-1,-1
12,-1,266,17,13,11,1,-1,-1,-1
12,-1,268,72,13,12,1,-1,-1,-1
12,-1,273,109,12,12,1,-1,-1,-1
12,-1,308,224,13,12,1,-1,-1,-1
13,-1,53,153,12,12,1,-1,-1,-1
13,-1,263,73,13,12,1,-1,-1,-1
13,-1,264,19,13,11,1,-1,-1,-1
13,-1,285,109,12,12,1,-1,-1,-1
13,-1,302,226,13,12,1,-1,-1,-1
14,-1,58,153,12,12,1,-1,-1,-1
14,-1,260,72,13,12,1,-1,-1,-1
14,-1,263,20,13,11,1,-1,-1,-1
14,-1,291,109,12,12,1,-1,-1,-1
14,-1,299,227,13,12,1,-1,-1,-1
15,-1,62,151,12,12,1,-1,-1,-1
15,-1,256,71,13,12,1,-1,-1,-1
15,-1,261,20,13,11,1,-1,-1,-1
15,-1,295,228,12,12,1,-1,-1,-1
15,-1,296,109,12,12,1,-1,-1,-1
16,-1,66,150,12,12,1,-1,-1,-1
16,-1,253,71,13,12,1,-1,-1,-1
16,-1,259,20,12,11,1,-1,-1,-1
16,-1,291,228,12,12,1,-1,-1,-1
16,-1,301,109,12,12,1,-1,-1,-1
17,-1,70,148,12,12,1,-1,-1,-1
17,-1,249,69,13,12,1,-1,-1,-1
17,-1,257,20,12,11,1,-1,-1,-1
17,-1,287,228,12,12,1,-1,-1,-1
17,-1,306,108,12,12,1,-1,-1,-1
18,-1,70,148,12,12,1,-1,-1,-1
18,-1,249,69,13,12,1,-1,-1,-1
18,-1,257,20,12,11,1,-1,-1,-1
18,-1,287,228,12,12,1,-1,-1,-1
18,-1,306,108,12,12,1,-1,-1,-1
19,-1,10,158,15,12,1,-1,-1,-1
19,-1,81,142,12,12,1,-1,-1,-1
19,-1,243,63,13,12,1,-1,-1,-1
19,-1,255,16,12,11,1,-1,-1,-1
19,-1,281,225,12,12,1,-1,-1,-1
19,-1,318,104,12,12,1,-1,-1,-1
20,-1,22,155,15,12,1,-1,-1,-1
20,-1,87,139,12,12,1,-1,-1,-1
20,-1,241,61,13,12,1,-1,-1,-1
20,-1,254,15,12,11,1,-1,-1,-1
20,-1,278,224,12,12,1,-1,-1,-1
20,-1,325,103,12,12,1,-1,-1,-1
21,-1,35,151,15,12,1,-1,-1,-1
21,-1,93,136,12,12,1,-1,-1,-1
21,-1,238,58,13,12,1,-1,-1,-1
21,-1,253,14,12,11,1,-1,-1,-1
21,-1,276,222,12,12,1,-1,-1,-1
21,-1,331,101,12,12,1,-1,-1,-1
22,-1,48,147,15,12,1,-1,-1,-1
22,-1,100,133,12,12,1,-1,-1,-1
22,-1,235,54,13,12,1,-1,-1,-1
22,-1,252,12,12,11,1,-1,-1,-1
22,-1,273,220,11,11,1,-1,-1,-1
22,-1,338,99,12,12,1,-1,-1,-1
23,-1,61,144,15,12,1,-1,-1,-1
23,-1,106,131,12,12,1,-1,-1,-1
23,-1,232,52,13,12,1,-1,-1,-1
23,-1,252,11,12,11,1,-1,-1,-1
23,-1,270,219,11,11,1,-1,-1,-1
23,-1,344,98,13,13,1,-1,-1,-1
24,-1,61,144,15,12,1,-1,-1,-1
24,-1,106,131,12,12,1,-1,-1,-1
24,-1,232,52,13,12,1,-1,-1,-1
24,-1,252,11,12,11,1,-1,-1,-1
24,-1,270,219,11,11,1,-1,-1,-1
24,-1,344,98,13,13,1,-1,-1,-1
25,-1,86,138,16,13,1,-1,-1,-1
25,-1,119,126,12,12,1,-1,-1,-1
25,-1,226,46,13,12,1,-1,-1,-1
25,-1,250,9,12,11,1,-1,-1,-1
25,-1,264,216,11,11,1,-1,-1,-1
25,-1,357,96,13,13,1,-1,-1,-1
26,-1,99,136,16,13,1,-1,-1,-1
26,-1,126,125,12,12,1,-1,-1,-1
26,-1,224,44,13,12,1,-1,-1,-1
26,-1,250,8,12,11,1,-1,-1,-1
26,-1,262,215,11,11,1,-1,-1,-1
26,-1,364,96,13,13,1,-1,-1,-1
27,-1,113,133,16,13,1,-1,-1,-1
27,-1,134,122,12,12,1,-1,-1,-1
27,-1,222,41,13,12,1,-1,-1,-1
27,-1,250,7,12,11,1,-1,-1,-1
27,-1,261,214,11,11,1,-1,-1,-1
27,-1,372,95,13,13,1,-1,-1,-1
28,-1,127,130,17,14,1,-1,-1,-1
28,-1,142,121,12,12,1,-1,-1,-1
28,-1,221,39,13,12,1,-1,-1,-1
28,-1,251,7,12,11,1,-1,-1,-1
28,-1,260,213,11,11,1,-1,-1,-1
28,-1,380,94,13,13,1,-1,-1,-1
29,-1,142,128,17,14,1,-1,-1,-1
29,-1,151,120,12,12,1,-1,-1,-1
29,-1,221,37,13,12,1,-1,-1,-1
29,-1,253,7,12,11,1,-1,-1,-1
29,-1,260,213,11,11,1,-1,-1,-1
29,-1,389,94,13,13,1,-1,-1,-1
30,-1,142,128,17,14,1,-1,-1,-1
30,-1,151,120,12,12,1,-1,-1,-1
30,-1,221,37,13,12,1,-1,-1,-1
30,-1,253,7,12,11,1,-1,-1,-1
30,-1,260,213,11,11,1,-1,-1,-1
30,-1,389,94,13,13,1,-1,-1,-1
31,-1,166,116,14,10,1,-1,-1,-1
31,-1,171,124,16,11,1,-1,-1,-1
31,-1,219,33,13,12,1,-1,-1,-1
31,-1,255,7,12,11,1,-1,-1,-1
31,-1,259,211,11,11,1,-1,-1,-1
31,-1,404,94,15,13,1,-1,-1,-1
32,-1,175,114,14,10,1,-1,-1,-1
32,-1,186,122,16,11,1,-1,-1,-1
32,-1,218,31,13,12,1,-1,-1,-1
32,-1,256,7,12,11,1,-1,-1,-1
32,-1,258,210,11,11,1,-1,-1,-1
32,-1,412,94,15,13,1,-1,-1,-1
32,-1,609,192,14,11,1,-1,-1,-1
33,-1,184,112,14,10,1,-1,-1,-1
33,-1,201,119,16,11,1,-1,-1,-1
33,-1,218,28,13,12,1,-1,-1,-1
33,-1,258,6,12,11,1,-1,-1,-1
33,-1,259,209,11,11,1,-1,-1,-1
33,-1,421,94,15,13,1,-1,-1,-1
33,-1,600,191,14,11,1,-1,-1,-1
34,-1,193,111,14,10,1,-1,-1,-1
34,-1,215,117,16,11,1,-1,-1,-1
34,-1,217,26,13,12,1,-1,-1,-1
34,-1,259,6,12,11,1,-1,-1,-1
34,-1,259,209,11,11,1,-1,-1,-1
34,-1,429,94,15,13,1,-1,-1,-1
34,-1,590,190,14,11,1,-1,-1,-1
35,-1,202,110,14,10,1,-1,-1,-1
35,-1,216,25,13,12,1,-1,-1,-1
35,-1,229,115,16,11,1,-1,-1,-1
35,-1,259,209,11,11,1,-1,-1,-1
35,-1,260,7,12,11,1,-1,-1,-1
35,-1,437,95,15,13,1,-1,-1,-1
35,-1,581,191,13,11,1,-1,-1,-1
36,-1,202,110,14,10,1,-1,-1,-1
36,-1,216,25,13,12,1,-1,-1,-1
