1,-1,204.0,104.0,15.0,12.0,1.000000
1,-1,274.0,4.0,15.0,12.0,1.000000
1,-1,289.0,69.0,15.0,14.0,1.000000
1,-1,337.0,210.0,14.0,13.0,1.000000
2,-1,-3.0,155.0,13.0,12.0,1.000000
2,-1,211.0,105.0,15.0,12.0,1.000000
2,-1,273.0,6.0,15.0,12.0,1.000000
2,-1,287.0,70.0,15.0,14.0,1.000000
2,-1,335.0,212.0,14.0,13.0,1.000000
3,-1,4.0,156.0,12.0,12.0,1.000000
3,-1,219.0,106.0,14.0,11.0,1.000000
3,-1,273.0,7.0,15.0,12.0,1.000000
3,-1,286.0,71.0,15.0,14.0,1.000000
3,-1,333.0,214.0,14.0,13.0,1.000000
4,-1,9.0,156.0,12.0,12.0,1.000000
4,-1,227.0,106.0,14.0,11.0,1.000000
4,-1,274.0,8.0,15.0,12.0,1.000000
4,-1,285.0,71.0,15.0,14.0,1.000000
4,-1,331.0,215.0,14.0,13.0,1.000000
5,-1,15.0,155.0,12.0,12.0,1.000000
5,-1,234.0,106.0,14.0,11.0,1.000000
5,-1,273.0,9.0,14.0,12.0,1.000000
5,-1,283.0,71.0,14.0,13.0,1.000000
5,-1,328.0,216.0,14.0,13.0,1.000000
6,-1,15.0,155.0,12.0,12.0,1.000000
6,-1,234.0,106.0,14.0,11.0,1.000000
6,-1,273.0,9.0,14.0,12.0,1.000000
6,-1,283.0,71.0,14.0,13.0,1.000000
6,-1,328.0,216.0,14.0,13.0,1.000000
7,-1,25.0,155.0,12.0,12.0,1.000000
7,-1,249.0,107.0,12.0,12.0,1.000000
7,-1,272.0,11.0,14.0,12.0,1.000000
7,-1,279.0,71.0,13.0,12.0,1.000000
7,-1,323.0,219.0,13.0,13.0,1.000000
8,-1,29.0,154.0,12.0,12.0,1.000000
8,-1,255.0,107.0,12.0,12.0,1.000000
8,-1,270.0,12.0,13.0,11.0,1.000000
8,-1,276.0,71.0,13.0,12.0,1.000000
8,-1,319.0,220.0,13.0,12.0,1.000000
9,-1,34.0,153.0,12.0,12.0,1.000000
9,-1,260.0,107.0,12.0,12.0,1.000000
9,-1,269.0,13.0,13.0,11.0,1.000000
9,-1,273.0,71.0,13.0,12.0,1.000000
9,-1,316.0,221.0,13.0,12.0,1.000000
10,-1,39.0,154.0,12.0,12.0,1.000000
10,-1,267.0,108.0,12.0,12.0,1.000000
10,-1,268.0,15.0,13.0,11.0,1.000000
10,-1,271.0,72.0,13.0,12.0,1.000000
10,-1,312.0,222.0,13.0,12.0,1.000000
11,-1,43.0,154.0,12.0,12.0,1.000000
11,-1,266.0,17.0,13.0,11.0,1.000000
11,-1,268.0,72.0,13.0,12.0,1.000000
11,-1,273.0,109.0,12.0,12.0,1.000000
11,-1,308.0,224.0,13.0,12.0,1.000000
12,-1,43.0,154.0,12.0,12.0,1.000000
12,-1,266.0,17.0,13.0,11.0,1.000000
12,-1,268.0,72.0,13.0,12.0,1.000000
12,-1,273.0,109.0,12.0,12.0,1.000000
12,-1,308.0,224.0,13.0,12.0,1.000000
13,-1,53.0,153.0,12.0,12.0,1.000000
13,-1,263.0,73.0,13.0,12.0,1.000000
13,-1,264.0,19.0,13.0,11.0,1.000000
13,-1,285.0,109.0,12.0,12.0,1.000000
13,-1,302.0,226.0,13.0,12.0,1.000000
14,-1,58.0,153.0,12.0,12.0,1.000000
14,-1,260.0,72.0,13.0,12.0,1.000000
14,-1,263.0,20.0,13.0,11.0,1.000000
14,-1,291.0,109.0,12.0,12.0,1.000000
14,-1,299.0,227.0,13.0,12.0,1.000000
15,-1,62.0,151.0,12.0,12.0,1.000000
15,-1,256.0,71.0,13.0,12.0,1.000000
15,-1,261.0,20.0,13.0,11.0,1.000000
15,-1,295.0,228.0,12.0,12.0,1.000000
15,-1,296.0,109.0,12.0,12.0,1.000000
16,-1,66.0,150.0,12.0,12.0,1.000000
